ID1,6/10/2016 17:58,6/10/2016 18:00,6/10/2016 18:02,6/10/2016 18:04,6/10/2016 18:06,6/10/2016 18:08,6/10/2016 18:10,6/10/2016 18:11,6/10/2016 18:13,6/10/2016 18:15,6/10/2016 18:17,6/10/2016 18:19,6/10/2016 18:21,6/10/2016 18:23,6/10/2016 18:25,6/10/2016 18:27,6/10/2016 18:29,6/10/2016 18:31,6/10/2016 18:33,6/10/2016 18:35,6/10/2016 18:37,6/10/2016 18:39,6/10/2016 18:41,6/10/2016 18:43,6/10/2016 18:45,6/10/2016 18:47,6/10/2016 18:49,6/10/2016 18:51,6/10/2016 18:53,6/10/2016 18:55,6/10/2016 18:57,6/10/2016 18:59,6/10/2016 19:01,6/10/2016 19:03,6/10/2016 19:05,6/10/2016 19:07,6/10/2016 19:09,6/10/2016 19:11,6/10/2016 19:13,6/10/2016 19:15,6/10/2016 19:17,6/10/2016 19:19,6/10/2016 19:21,6/10/2016 19:23,6/10/2016 19:25,6/10/2016 19:27,6/10/2016 19:29,6/10/2016 19:31,6/10/2016 19:33,6/10/2016 19:35,6/10/2016 19:37,6/10/2016 19:39,6/10/2016 19:41,6/10/2016 19:43,6/10/2016 19:45,6/10/2016 19:47,6/10/2016 19:49,6/10/2016 19:51,6/10/2016 19:53,6/10/2016 19:55,6/10/2016 19:57,6/10/2016 19:59,6/10/2016 20:01,6/10/2016 20:03,6/10/2016 20:05,6/10/2016 20:07,6/10/2016 20:09,6/10/2016 20:11,6/10/2016 20:13,6/10/2016 20:15,6/10/2016 20:17,6/10/2016 20:19,6/10/2016 20:21,6/10/2016 20:23,6/10/2016 20:25,6/10/2016 20:27,6/10/2016 20:29,6/10/2016 20:31,6/10/2016 20:33,6/10/2016 20:35,6/10/2016 20:37,6/10/2016 20:39,6/10/2016 20:41,6/10/2016 20:43,6/10/2016 20:45
ID12,0.559175906,0.568625503,0.541334191,0.55664998,0.545764073,0.548551992,0.561361197,0.533187373,0.461422756,0.49209559,0.558428168,0.535224438,0.604116156,0.537689479,0.541871247,0.55243116,0.528607344,0.54946704,0.575920273,0.526608583,0.533950681,0.548505038,0.526019915,0.550614605,0.504057677,0.635574173,0.528998003,0.614853784,0.562436382,0.560067395,0.565273034,0.562573539,0.613128329,0.601462648,0.493439731,0.548698887,0.558649742,0.633829877,0.58135679,0.545634691,0.543124172,0.585031706,0.534183353,0.608459651,0.556941861,0.547041799,0.656725132,0.569260714,0.596283474,0.639786038,0.552336111,0.554972921,0.555973467,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID13,0.172637483,0.139653929,0.112674327,0.163528582,0.119706791,0.120570109,0.277546093,0.152202136,0.128356153,0.14896565,0.147744734,0.195985913,0.212505894,0.121893989,0.158824092,0.195574157,0.145867163,0.176337793,0.232224368,0.133424496,0.145201541,0.167996149,0.138649624,0.213898813,0.134046483,0.306528619,0.15706303,0.382667117,0.115137694,0.121879651,0.191451629,0.103058295,0.228806301,0.283223714,0.145741802,0.262951671,0.155169947,0.357017791,0.334022736,0.321924485,0.148404616,0.122410494,0.119582376,0.179650143,0.134018477,0.114812985,0.471365889,0.263720965,0.193170941,0.170585773,0.153974145,0.103717659,0.114431481,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID14,0.39890053,0.429271224,0.408453098,0.40898426,0.403590739,0.417156626,0.409428304,0.403432912,0.384792816,0.391486449,0.417059352,0.403666558,0.431004625,0.404763459,0.415055144,0.40170803,0.422118456,0.413114847,0.418647062,0.404495245,0.41719487,0.387886217,0.411168385,0.402695398,0.407014328,0.370953256,0.413061145,0.428581299,0.419502508,0.424854408,0.400775,0.420424474,0.428128451,0.421000941,0.400837724,0.40611797,0.409950362,0.370670835,0.415800244,0.399985778,0.397570344,0.4321983,0.409555426,0.413573217,0.418984189,0.420576745,0.43211854,0.410410828,0.429096455,0.442543165,0.336137329,0.341591062,0.351215104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID15,0.840309402,0.877034694,0.841000303,0.852863434,0.847949857,0.887709407,0.872203481,0.866155305,0.81308186,0.822217246,0.881867282,0.885640655,0.921854828,0.866916016,0.886112927,0.860611857,0.906803402,0.899525199,0.916130369,0.866922682,0.893991172,0.856960011,0.877519427,0.868922578,0.866279846,0.830589842,0.886810158,0.946855251,0.913763761,0.896972951,0.887404429,0.902626505,0.93852413,0.917579753,0.869880835,0.890399089,0.897239331,0.843058342,0.930260212,0.886786149,0.877005341,0.918581935,0.893159933,0.926853496,0.900840037,0.887392683,0.963412072,0.939417688,0.94234043,0.976430043,0.79273102,0.796077606,0.793359172,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID16,2.63570947,2.882132365,2.669212189,2.535778936,2.59771456,2.970334987,2.614722361,2.808463244,2.638432704,2.515046893,2.83767837,2.726918453,2.897115063,2.775593339,2.761435282,2.524145744,2.868946078,2.845428989,2.808186815,2.793754602,2.885620626,2.553843138,2.671437358,2.418852277,2.660409221,1.7880768,2.777854613,2.714664953,2.985643833,2.684422131,2.557859347,2.861246251,2.883612647,2.554312544,2.606336938,2.745968939,2.712771661,1.82006288,2.811400374,2.850918763,2.629410559,2.84030398,3.059224791,2.723705202,2.738094734,2.731218204,2.75603352,3.043728228,2.956296208,2.951308074,3.168709283,3.158949902,3.182086982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID17,7.049647783,7.779043064,7.288074694,7.096478376,7.211358647,7.925559117,7.134831173,7.634904943,7.438697252,7.049323302,7.666583593,7.485950347,7.856072057,7.517033687,7.600335001,6.924535354,7.909421239,7.584276741,7.538570386,7.530369187,7.817356695,6.90336893,7.412105667,6.907883091,7.415665258,4.908254988,7.751557366,7.261582582,7.957816583,7.397834945,6.833757618,7.663740481,7.711452843,7.115803178,7.440294718,7.4598728,7.347439455,4.922822672,7.420803372,7.560070181,7.2467411,7.598142313,7.927045974,7.216673625,7.397224783,7.341800825,7.365236036,7.639752134,7.533443225,7.490573897,6.376140113,6.344241753,6.513432624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID18,7.909057304,9.309323587,8.513753171,9.993777915,8.803179812,9.455458318,10.92358429,9.865571331,13.26992708,12.49921248,8.77748217,14.10715033,10.13359266,10.37326497,11.90931617,11.5069712,11.55500505,13.85678342,12.21584173,10.48095372,10.81797476,8.260479763,10.70961086,12.34762639,13.54468195,9.024968827,11.17258152,13.26527258,11.02531298,11.98667081,11.96214677,10.54042245,11.2063437,12.71468573,12.61201637,12.83910723,11.69801086,4.588547381,13.90251474,14.29033956,11.10839908,10.64937014,10.04541277,10.4737392,11.96587715,12.60942992,15.78321398,19.08728126,12.88731505,13.69285632,8.042316043,5.689377783,3.262657541,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID19,55.62210834,60.32340897,57.7017765,58.22419667,58.13495407,61.7616837,60.58828777,60.10051782,62.6548821,58.70099508,59.69646261,64.84046959,63.119424,62.24179526,64.17379063,58.60633779,64.80070152,64.39955595,63.83240301,61.6459858,64.60872589,55.27545805,63.03023913,60.89957996,64.8587728,44.96893856,62.94546302,63.5048305,64.00765707,65.00863717,61.65301106,64.95205881,63.73446503,63.8517684,64.21801951,62.27529689,62.95400425,40.86378704,63.74307964,63.0644057,62.19197913,64.46030582,64.09148026,61.75097476,64.69998213,65.23812092,67.05188457,71.4459444,67.00654689,67.58844016,50.82358555,47.98178503,44.50115643,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID20,27.88557619,28.44784764,0,23.64722717,27.69933715,37.8526123,21.799263,32.73721069,19.08030232,23.06437957,15.1413049,47.6819354,36.64620699,23.59729077,21.91819411,26.47033205,31.5362106,24.43550747,10.3855038,9.882621878,39.58832836,31.15133958,22.61003429,24.96006223,23.16662253,5.831283841,31.87317237,23.48570191,38.65615556,20.70153571,11.60180422,15.4840952,10.83665715,36.74540073,14.86157892,0,23.33439855,13.24381159,34.63111127,16.06262115,30.17403508,35.50721883,19.69148929,38.65044161,14.83893385,27.33103544,24.15748616,17.53496555,15.05915332,4.748844293,15.8575361,28.18096443,25.36436411,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID21,2.854686825,7.791057471,0,13.30974875,11.29278997,0,7.078459876,7.898856831,18.54910524,6.961138856,13.38841001,0,6.982728623,12.95236083,0,3.935311308,10.8632142,16.01774653,8.27293755,6.722781324,0,8.410964038,13.04526593,0,8.762698898,5.487872256,9.938941784,10.01591095,0,1.252363834,10.50316626,3.111780871,0,6.759436094,7.273221636,0,8.541883755,11.27380861,0,6.539498682,13.45458779,6.185575521,25.82487944,6.908385124,2.839629991,13.80781774,8.257371897,8.467816391,21.29685886,8.309898232,3.454022921,11.45618714,6.768961779,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID22,542.3648965,588.4574594,547.2106146,528.4193995,539.5943438,582.7688149,531.5216129,546.8055559,537.5313263,516.8246634,564.8814289,553.0167743,572.6472482,557.4123612,553.7198799,512.8703073,559.9794922,551.6705261,545.6745089,550.9427347,581.3052531,503.6599338,555.7043122,506.7946458,562.9702583,352.7291833,553.1801314,524.226669,586.1754893,571.9935165,517.8050604,599.6517712,548.8901243,548.6323866,557.17619,533.5760902,581.9126454,323.4846241,523.5312929,543.1678835,551.4516036,598.58278,595.4808961,543.3013322,597.3663695,580.5583458,543.8270142,594.7354527,615.097733,617.4430828,604.3554156,593.670569,578.8502172,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID23,119.2990845,49.84492486,92.11098479,112.8762566,102.7222788,56.87277511,95.5272377,108.4319031,82.61381835,118.4880192,79.55520187,83.97607219,85.81592159,107.5026096,101.5226838,127.7729657,88.36974507,102.0851577,107.0005379,108.0417304,63.38284386,126.8878853,83.13269321,120.3861882,69.82619186,90.43450308,104.1860332,119.0327744,84.42261457,76.35372605,116.5483703,77.4665911,125.8667522,100.6180528,76.32103464,135.4893959,77.22633741,152.3825114,141.9383454,143.6342101,116.1330912,68.48494339,81.34262884,142.6496242,73.10354938,92.35375191,139.816908,129.260728,88.92919167,87.193113,53.5522245,52.72781381,53.61840067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID24,27.14503208,29.96266971,27.74244915,27.57780464,26.14108229,26.73211517,27.8745997,29.19283194,27.98839305,29.24239926,26.96353323,26.80130129,27.37453257,27.30465022,29.31242734,27.94817363,27.57838549,25.77479857,27.76273197,27.89612953,28.01802942,27.824799,27.50909326,27.99188403,27.47686119,27.99822288,27.74531044,26.09659671,26.86058985,27.12838068,28.09018297,27.375846,27.98623905,27.93772394,27.94909161,30.55177425,26.94596963,27.55621452,27.77761988,25.69963348,27.32623834,26.4823614,28.06842573,27.86832062,27.81972964,21.99170577,27.82141623,25.64220322,29.37514003,28.51170294,27.63568596,29.2641761,27.0381192,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID25,1.470357176,1.619559495,1.327707478,1.619689066,1.721590719,1.37575887,1.139135158,1.621041083,1.048921722,1.195832011,1.482734998,1.265007467,1.296959979,1.533328997,1.587582718,1.397302054,1.581634035,1.091186202,1.159935601,1.149564503,1.129792908,1.391318299,1.436878496,1.386870496,1.517637356,1.58353345,1.316226128,1.407092852,1.354795553,1.053394536,1.266628419,1.162347179,1.376693817,1.201192386,1.069907888,1.306939797,1.183869372,1.470691377,1.769247613,1.312846575,1.415875499,1.66508674,1.28108079,1.406265943,1.532756116,0.785026023,1.364950502,1.436299507,1.849843692,1.201141879,1.530198733,0.993476351,1.00418202,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID26,8.314074664,11.29417194,6.75423585,10.4256866,9.357292978,7.761168285,9.91927685,9.129386282,8.937054348,10.18382781,9.249350065,7.333843422,9.268974045,10.58928724,7.068562331,10.43251357,10.76761534,7.631048675,11.08117088,10.8227469,6.482516037,12.82810472,10.30893587,8.155220753,7.794096301,6.243902806,7.194273616,8.275382952,6.379088768,10.371722,7.018839332,10.04803003,8.634271597,10.17658164,11.60406453,7.166348866,11.18208348,10.49707074,6.3149457,5.231462923,4.953901261,8.311770904,7.449275831,8.901410745,9.991408902,8.940576879,9.434543102,12.10153299,10.92243158,8.455302378,12.47548044,10.94568922,11.92350639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID27,3.754195405,-0.324799055,0.325655697,-1.409646084,0.923142532,0.696100829,3.26953369,1.777831275,0.386276099,2.474398024,-0.259565169,0.525531741,2.978435421,0.023153756,0.211000066,2.777833196,0.866847487,1.711704018,2.781882421,0.049858172,0.382576882,3.489303996,0.055907981,1.78844511,0.084375539,-1.742201393,-1.654254047,-4.665885512,0.845430127,1.884156564,0.46695002,-0.21394709,2.327735287,0.731583723,-0.179164175,-0.188734658,3.923343865,-1.295013551,-2.05364121,-6.503098156,-2.147525251,0.945628599,0.407397128,-0.613925305,0.852937471,0.017813789,-1.314393495,1.858439539,2.836019643,0.195188437,12.45183277,1.043711011,1.006438915,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ID28,16.90391675,14.57527726,5.438738039,15.73666948,13.29511353,9.998132682,17.3222091,17.68118743,8.911359776,12.37071992,10.43046426,4.904911795,17.07555637,17.2166744,8.943388878,19.03879788,14.72056299,12.30325927,18.49768987,18.80107399,7.933950493,21.47716648,16.9613548,12.89924463,12.90249497,1.245468013,9.187743552,16.64481929,8.068451345,17.62800066,14.03237598,14.53843881,16.38547091,13.57913625,18.86657349,2.679989411,21.02768139,21.01153936,3.496340398,10.60627778,10.88506282,23.35602083,11.76888663,13.27792855,14.04219463,10.46938363,13.01484219,18.25358673,18.47880598,17.08737785,20.36896842,10.85857347,15.80716442,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
